NAME
C:\Users\cpgaf\OneDrive\Documents\NetBeansProjects\Expressive\files\brahms\mus\w1.mid
{78,0,86,0,360,456,2}
{66,1,86,0,360,456,2}
{83,2,86,0,480,576,2}
{71,3,86,0,480,576,2}
{73,4,86,0,600,696,2}
{85,5,86,0,600,696,2}
{87,6,86,0,720,912,2}
{75,7,86,0,720,912,2}
{35,8,86,0,720,912,3}
{23,9,86,0,720,912,3}
{78,10,86,0,960,1152,2}
{66,11,86,0,960,1152,2}
{63,12,86,0,960,1152,3}
{59,13,86,0,960,1152,3}
{54,14,86,0,960,1152,3}
{75,15,86,0,1200,1392,2}
{87,16,86,0,1200,1392,2}
{35,17,86,0,1200,1392,3}
{47,18,86,0,1200,1392,3}
{85,19,86,0,1440,1632,2}
{80,20,86,0,1440,1632,2}
{76,21,86,0,1440,1632,2}
{73,22,86,0,1440,1632,2}
{47,23,86,0,1440,1632,3}
{35,24,86,0,1440,1632,3}
{80,25,86,0,1680,1872,2}
{68,26,86,0,1680,1872,2}
{64,27,86,0,1680,1872,3}
{61,28,86,0,1680,1872,3}
{56,29,86,0,1680,1872,3}
{52,30,86,0,1680,1872,3}
{73,31,86,0,1920,2112,2}
{85,32,86,0,1920,2112,2}
{35,33,86,0,1920,2112,3}
{47,34,86,0,1920,2112,3}
{83,35,86,0,2160,2256,2}
{78,36,86,0,2160,2256,2}
{71,37,86,0,2160,2256,2}
{47,38,86,0,2160,2352,3}
{35,39,86,0,2160,2352,3}
{82,40,86,0,2280,2376,2}
{70,41,86,0,2280,2376,2}
{80,42,86,0,2400,2496,2}
{68,43,86,0,2400,2496,2}
{64,44,86,0,2400,2592,3}
{61,45,86,0,2400,2592,3}
{54,46,86,0,2400,2592,3}
{78,47,86,0,2520,2616,2}
{66,48,86,0,2520,2616,2}
{80,49,86,0,2640,2736,2}
{68,50,86,0,2640,2736,2}
{35,51,86,0,2640,2832,3}
{47,52,86,0,2640,2832,3}
{70,53,86,0,2760,2856,2}
{82,54,86,0,2760,2856,2}
{85,55,86,0,2880,3072,2}
{73,56,86,0,2880,3072,2}
{59,57,86,0,2880,3072,3}
{47,58,86,0,2880,3072,3}
{83,59,86,0,3120,3312,2}
{71,60,86,0,3120,3312,2}
{63,61,86,0,3120,3312,3}
{59,62,86,0,3120,3312,3}
{54,63,86,0,3120,3312,3}
{69,64,86,0,3360,3552,2}
{75,65,86,0,3360,3552,2}
{78,66,86,0,3360,3552,2}
{81,67,86,0,3360,3552,2}
{39,68,86,0,3360,3552,3}
{51,69,86,0,3360,3552,3}
{80,70,86,0,3600,3792,2}
{68,71,86,0,3600,3792,2}
{44,72,86,0,3600,3792,3}
{32,73,86,0,3600,3792,3}
{75,74,86,0,3840,4032,2}
{71,75,86,0,3840,4032,2}
{59,76,86,0,3840,4032,3}
{56,77,86,0,3840,4032,3}
{51,78,86,0,3840,4032,3}
{68,79,86,0,4080,4272,2}
{80,80,86,0,4080,4272,2}
{32,81,86,0,4080,4272,3}
{44,82,86,0,4080,4272,3}
{78,83,86,0,4320,4512,2}
{75,84,86,0,4320,4512,2}
{66,85,86,0,4320,4512,2}
{46,86,86,0,4320,4512,3}
{34,87,86,0,4320,4512,3}
{70,88,86,0,4560,4752,2}
{58,89,86,0,4560,4752,3}
{54,90,86,0,4560,4752,3}
{51,91,86,0,4560,4752,3}
{66,92,86,0,4800,4992,2}
{78,93,86,0,4800,4992,2}
{34,94,86,0,4800,4992,3}
{46,95,86,0,4800,4992,3}
{77,96,86,0,5040,5136,2}
{65,97,86,0,5040,5136,2}
{44,98,86,0,5040,5232,3}
{32,99,86,0,5040,5232,3}
{75,100,86,0,5160,5256,2}
{63,101,86,0,5160,5256,2}
{74,102,86,0,5280,5376,2}
{62,103,86,0,5280,5376,2}
{58,104,86,0,5280,5472,3}
{53,105,86,0,5280,5472,3}
{50,106,86,0,5280,5472,3}
{75,107,86,0,5400,5496,2}
{63,108,86,0,5400,5496,2}
{77,109,86,0,5520,5616,2}
{65,110,86,0,5520,5616,2}
{32,111,86,0,5520,5712,3}
{44,112,86,0,5520,5712,3}
{66,113,86,0,5640,5736,2}
{78,114,86,0,5640,5736,2}
{77,115,86,0,5760,5856,2}
{65,116,86,0,5760,5856,2}
