{52,358,58,65,65805,65840,1}
{61,359,65,59,65858,65977,1}
{53,360,61,62,65866,65897,1}
{58,361,62,59,65867,65962,1}
{52,362,67,65,65907,65946,1}
{53,363,68,66,65972,66005,1}
{52,364,69,66,66022,66052,1}
{53,365,73,66,66075,66104,1}
{52,366,70,65,66122,66148,1}
{61,367,81,55,66127,66783,1}
{58,368,78,38,66142,66478,1}
{53,369,72,65,66173,66207,1}
{52,370,72,66,66216,66251,1}
{53,371,76,61,66264,66312,1}
{52,372,74,65,66308,66366,1}
{51,373,79,63,66357,66458,1}
{52,374,73,54,66437,66733,1}
{65,375,75,61,66623,67384,1}
{53,376,52,35,66628,67573,1}
{62,377,47,60,67060,67230,1}
{58,378,39,58,67084,67230,1}
{62,379,62,63,67357,67425,1}
{58,380,52,64,67364,67418,1}
{74,381,75,53,67639,68902,1}
{52,382,59,63,67935,68145,1}
{70,383,48,51,67945,68106,1}
{40,384,51,51,67954,68140,1}
{65,385,39,60,67980,68140,1}
{62,386,34,59,67981,68153,1}
{53,387,80,62,68237,68428,1}
{41,388,67,55,68250,68836,1}
{70,389,60,63,68250,68483,1}
{65,390,44,62,68273,68450,1}
{62,391,54,59,68283,68464,1}
{54,392,62,61,68672,69978,1}
{42,393,51,40,68702,70138,1}
{69,394,51,59,68721,69051,1}
{63,395,41,47,68745,69032,1}
{74,396,46,46,69075,69182,1}
{72,397,63,60,69158,69368,1}
{63,398,39,36,69185,69406,1}
{69,399,53,56,69186,69402,1}
{71,400,75,21,69531,70103,1}
{69,401,53,51,69549,69685,1}
{63,402,45,53,69559,69722,1}
{72,403,84,61,69800,70136,1}
{69,404,61,52,69824,69945,1}
{63,405,53,37,69845,70015,1}
{53,406,69,62,70080,70258,1}
{74,407,90,56,70080,70448,1}
{41,408,63,56,70082,70408,1}
{69,409,62,61,70106,70303,1}
{63,410,71,61,70110,70299,1}
{75,411,94,60,70380,70676,1}
{42,412,67,54,70389,70578,1}
{54,413,71,62,70389,70666,1}
{63,414,68,51,70405,70950,1}
{69,415,60,59,70415,70935,1}
{55,416,61,35,70768,72106,1}
{43,417,55,40,70783,72185,1}
{75,418,85,60,70800,71576,1}
{70,419,59,63,71167,71314,1}
{63,420,54,57,71182,71324,1}
{70,421,69,59,71436,71590,1}
{63,422,52,61,71454,71612,1}
{74,423,70,31,71719,72468,1}
{70,424,44,53,71740,71891,1}
{62,425,39,57,71762,71899,1}
{70,426,42,53,72023,72129,1}
{62,427,42,39,72047,72159,1}
{70,428,41,35,72388,72876,1}
{62,429,28,42,72405,72573,1}
{50,430,14,53,72822,74685,1}
{38,431,26,38,72830,75104,1}
{66,432,38,54,72869,73131,1}
{60,433,35,34,72897,73162,1}
{70,434,41,49,73295,73377,1}
{69,435,58,55,73365,73565,1}
{60,436,37,43,73401,73585,1}
{66,437,39,40,73403,73585,1}
{68,438,71,61,73695,73910,1}
{66,439,49,58,73718,73906,1}
{60,440,42,62,73725,73900,1}
{69,441,77,60,73982,74270,1}
{60,442,54,56,74028,74151,1}
{66,443,52,37,74038,74181,1}
{70,444,82,63,74249,74430,1}
{66,445,50,58,74275,74470,1}
{60,446,46,0,74284,74358,1}
{60,447,13,35,74358,74491,1}
{72,448,80,56,74536,74792,1}
{66,449,38,59,74581,75053,1}
{60,450,42,31,74589,75027,1}
{51,451,51,41,74883,76274,1}
{39,452,37,38,74911,76347,1}
{72,453,69,38,74921,75600,1}
{67,454,50,60,75246,75409,1}
{60,455,35,34,75278,75432,1}
{67,456,61,59,75539,75690,1}
{60,457,55,61,75548,75650,1}
{70,458,65,37,75830,76858,1}
{67,459,45,60,75838,76001,1}
{58,460,38,55,75877,76002,1}
{67,461,44,55,76164,76313,1}
{58,462,39,35,76192,76334,1}
{67,463,31,56,76550,76676,1}
{58,464,18,41,76581,76725,1}
{48,465,19,36,77047,77834,1}
{69,466,41,51,77061,77939,1}
{36,467,26,40,77061,77901,1}
{67,468,31,52,77075,77347,1}
{63,469,27,42,77108,77378,1}
{67,470,38,56,77533,77700,1}
{63,471,33,40,77560,77736,1}
{67,472,54,59,77854,77997,1}
{63,473,38,59,77862,78041,1}
{50,474,37,40,78125,78865,1}
{38,475,39,40,78130,78865,1}
{69,476,69,60,78140,78845,1}
{62,477,47,57,78167,78353,1}
{66,478,48,59,78173,78346,1}
{66,479,75,58,78465,78665,1}
{62,480,54,59,78486,78650,1}
{66,481,76,60,78787,79003,1}
{62,482,67,58,78795,78993,1}
{69,483,89,50,78962,79162,1}
{37,484,63,58,79150,79360,1}
{49,485,59,62,79151,79435,1}
{57,486,73,60,79266,79432,1}
{64,487,75,60,79347,79581,1}
{69,488,92,48,79498,80295,1}
{64,489,54,56,79833,80048,1}
{57,490,47,55,79852,80039,1}
{52,491,42,54,79854,80015,1}
{64,492,70,57,80206,80370,1}
{57,493,59,58,80213,80372,1}
{52,494,58,56,80223,80346,1}
{64,495,74,57,80500,80702,1}
{57,496,66,57,80507,80684,1}
{52,497,59,52,80517,80667,1}
{64,498,84,54,80805,81018,1}
{57,499,71,55,80810,81006,1}
{52,500,58,38,80817,80974,1}
{64,501,39,61,81201,81387,1}
{52,502,36,42,81222,81458,1}
{57,503,30,62,81228,81428,1}
{69,504,70,55,81279,81899,1}
{48,505,35,56,81717,81915,1}
{36,506,33,46,81735,81874,1}
{70,507,42,45,81946,82058,1}
{69,508,47,61,82073,82115,1}
{68,509,53,63,82160,82202,1}
{69,510,49,54,82242,82301,1}
{63,511,37,35,82248,82396,1}
{57,512,36,36,82254,82395,1}
{65,513,26,35,82256,82403,1}
{53,514,36,41,82266,82403,1}
{79,515,67,61,82323,82375,1}
{76,516,65,62,82400,82437,1}
{77,517,68,59,82468,82507,1}
{53,518,35,36,82552,82782,1}
{65,519,30,40,82554,82808,1}
{63,520,25,40,82558,82772,1}
{57,521,27,41,82564,82766,1}
{77,522,45,59,82595,82675,1}
{91,523,58,60,82731,82810,1}
{89,524,59,62,82819,82898,1}
{88,525,55,63,82911,82992,1}
{65,526,29,39,82966,83188,1}
{53,527,28,39,82969,83172,1}
{57,528,25,42,82978,83174,1}
{63,529,27,38,82999,83169,1}
{87,530,59,63,83016,83055,1}
{84,531,54,49,83103,83143,1}
{81,532,55,64,83173,83209,1}
{82,533,56,66,83232,83258,1}
{86,534,71,61,83273,83327,1}
{84,535,67,62,83330,83385,1}
{57,536,33,41,83356,83529,1}
{65,537,28,44,83357,83527,1}
{53,538,31,38,83359,83505,1}
{82,539,67,65,83371,83428,1}
{63,540,39,49,83374,83477,1}
{79,541,65,67,83433,83461,1}
{77,542,74,57,83473,83529,1}
{74,543,74,61,83533,83583,1}
{75,544,76,62,83583,83643,1}
{76,545,76,63,83649,83725,1}
{65,546,39,56,83698,83829,1}
{57,547,33,42,83702,83931,1}
{63,548,43,50,83715,83878,1}
{53,549,33,47,83717,83962,1}
{77,550,69,62,83731,83801,1}
{78,551,64,59,83814,83881,1}
{81,552,65,64,83914,83997,1}
{79,553,70,62,84003,84102,1}
{77,554,77,61,84097,84201,1}
{75,555,80,60,84185,84325,1}
{46,556,52,62,84312,84552,1}
{34,557,46,55,84332,84519,1}
{73,558,74,59,84406,84638,1}
{58,559,51,58,84844,85139,1}
{53,560,45,54,84846,85106,1}
{50,561,38,38,84853,85091,1}
{74,562,84,61,84895,85920,1}
{62,563,70,62,85214,85328,1}
{58,564,63,62,85234,85351,1}
{53,565,61,63,85243,85360,1}
{39,566,70,62,85512,85627,1}
{60,567,52,60,85831,86063,1}
{72,568,81,61,85835,86242,1}
{51,569,43,36,85854,85980,1}
{55,570,48,56,85855,86033,1}
{67,571,90,61,86147,86596,1}
{63,572,66,63,86152,86232,1}
{60,573,56,63,86161,86245,1}
{55,574,56,63,86164,86257,1}
{38,575,61,62,86465,86677,1}
{70,576,85,57,86528,87628,1}
{63,577,72,62,86908,87172,1}
{55,578,51,38,86934,87165,1}
{58,579,58,57,86942,87155,1}
{62,580,77,61,87237,87707,1}
{58,581,74,58,87255,87706,1}
{55,582,65,34,87264,87634,1}
{50,583,46,40,87535,88607,1}
{66,584,69,32,87543,88803,1}
{61,585,42,34,87893,88209,1}
{58,586,39,41,87908,88150,1}
{60,587,36,41,88322,88564,1}
{57,588,34,38,88330,88561,1}
{43,589,29,43,88996,89178,1}
{67,590,39,37,89003,89267,1}
{65,591,31,47,89758,90385,1}
{82,592,51,39,89780,90532,1}
{55,593,22,42,89785,90414,1}
{58,594,20,41,89805,90427,1}
{70,595,31,38,89825,90528,1}
{74,596,36,59,90111,90244,1}
{77,597,47,32,90293,90499,1}
{63,598,26,52,90304,90410,1}
{75,599,40,39,90473,90815,1}
{42,600,43,58,90628,90718,1}
{81,601,54,36,91072,91595,1}
{63,602,26,43,91074,91485,1}
{57,603,31,42,91098,91501,1}
{54,604,21,42,91103,91527,1}
{69,605,34,37,91109,91625,1}
{73,606,40,57,91289,91387,1}
{62,607,40,60,91423,91479,1}
{75,608,44,38,91444,91610,1}
{74,609,47,37,91578,91941,1}
{43,610,22,59,91751,91854,1}
{82,611,67,53,92091,92537,1}
{65,612,36,59,92105,92439,1}
{55,613,33,41,92138,92485,1}
{70,614,35,35,92141,92622,1}
{58,615,31,40,92150,92497,1}
{74,616,45,62,92272,92381,1}
{77,617,57,36,92409,92632,1}
{63,618,41,63,92424,92467,1}
{75,619,52,42,92548,93118,1}
{41,620,57,62,92697,92804,1}
{80,621,68,60,93056,93246,1}
{63,622,43,60,93058,93313,1}
{59,623,39,59,93071,93432,1}
{56,624,32,41,93091,93465,1}
{53,625,38,41,93092,93381,1}
{68,626,44,34,93100,93495,1}
{73,627,53,56,93249,93404,1}
{62,628,50,62,93376,93424,1}
{75,629,64,58,93381,93516,1}
{74,630,63,36,93504,93802,1}
{39,631,58,61,93657,93751,1}
{79,632,69,57,93956,94149,1}
{62,633,42,60,93974,94248,1}
{67,634,54,36,93980,94183,1}
{55,635,36,42,93982,94311,1}
{51,636,38,33,94003,94149,1}
{71,637,55,61,94123,94252,1}
{74,638,63,61,94246,94362,1}
{60,639,54,64,94250,94288,1}
{72,640,66,53,94362,94630,1}
{36,641,56,60,94501,94583,1}
{72,642,63,50,94818,95201,1}
{58,643,46,61,94847,95074,1}
{60,644,46,31,94863,95089,1}
{51,645,29,47,94872,95151,1}
{68,646,49,53,94998,95130,1}
{57,647,46,65,95111,95148,1}
{70,648,59,52,95112,95277,1}
{69,649,68,63,95233,95429,1}
{38,650,63,60,95361,95453,1}
{75,651,80,57,95661,95969,1}
{60,652,50,58,95679,95879,1}
{63,653,47,52,95694,95763,1}
{55,654,42,62,95698,95945,1}
{50,655,34,47,95719,95961,1}
{71,656,60,62,95820,95945,1}
{74,657,75,60,95921,96060,1}
{54,658,52,65,95930,95961,1}
{72,659,77,63,96031,96204,1}
{38,660,69,60,96162,96258,1}
{67,661,71,62,96449,96621,1}
{63,662,56,61,96471,96603,1}
{57,663,52,63,96477,96708,1}
{62,664,78,64,96600,96720,1}
{50,665,69,66,96702,96737,1}
{69,666,87,65,96705,96813,1}
{61,667,76,60,96714,96762,1}
{66,668,74,53,96717,96846,1}
{60,669,89,64,96800,96855,1}
{55,670,85,64,96922,97072,1}
{43,671,74,64,96928,97030,1}
{70,672,95,64,96952,97113,1}
{58,673,95,64,96954,97054,1}
{67,674,70,60,96955,97077,1}
{65,675,75,55,97322,97612,1}
{55,676,68,60,97337,97659,1}
{82,677,96,58,97349,97682,1}
{70,678,90,58,97352,97783,1}
{79,679,19,42,97504,97569,1}
{74,680,80,64,97506,97640,1}
{77,681,86,61,97632,97763,1}
{63,682,70,68,97635,97663,1}
{58,683,71,63,97640,97683,1}
{75,684,89,59,97736,97873,1}
{54,685,100,60,97876,97973,1}
{42,686,86,63,97882,97954,1}
{81,687,99,59,98142,98420,1}
{69,688,92,61,98148,98401,1}
{63,689,72,61,98152,98217,1}
{54,690,66,56,98154,98194,1}
{73,691,82,63,98273,98385,1}
{62,692,61,61,98348,98371,1}
{57,693,73,67,98349,98377,1}
{75,694,90,61,98378,98479,1}
{74,695,83,54,98464,98569,1}
{55,696,104,60,98550,98653,1}
{43,697,87,64,98555,98620,1}
{82,698,102,63,98801,98947,1}
{70,699,97,57,98803,98948,1}
{65,700,83,58,98806,98964,1}
{55,701,74,61,98817,98994,1}
{74,702,80,63,98915,98992,1}
{63,703,72,66,98973,99001,1}
{58,704,71,66,98977,99003,1}
{77,705,87,63,98989,99085,1}
{75,706,90,59,99069,99148,1}
{53,707,104,60,99158,99220,1}
{41,708,91,65,99164,99210,1}
{80,709,97,65,99382,99481,1}
{68,710,97,57,99386,99518,1}
{63,711,86,61,99388,99473,1}
{54,712,47,59,99402,99467,1}
{53,713,62,55,99414,99508,1}
{73,714,84,65,99479,99553,1}
{62,715,74,67,99542,99566,1}
{75,716,89,61,99549,99643,1}
{59,717,68,66,99550,99578,1}
{56,718,77,68,99553,99582,1}
{74,719,91,61,99617,99677,1}
{51,720,105,67,99710,99755,1}
{39,721,92,64,99716,99750,1}
{79,722,87,62,99921,99999,1}
{67,723,89,58,99924,100012,1}
{62,724,79,54,99927,100011,1}
{51,725,74,65,99935,99966,1}
{71,726,87,64,99998,100060,1}
{60,727,65,64,100054,100073,1}
{74,728,85,63,100067,100162,1}
{55,729,55,55,100070,100103,1}
{72,730,87,64,100145,100192,1}
{50,731,74,68,100230,100262,1}
{48,732,75,68,100239,100270,1}
{36,733,66,62,100240,100271,1}
{38,734,51,55,100253,100285,1}
{58,735,74,61,100419,100483,1}
{72,736,78,58,100422,100588,1}
{60,737,71,58,100428,100514,1}
{48,738,61,48,100428,100488,1}
{68,739,81,62,100503,100573,1}
{57,740,69,66,100553,100579,1}
{51,741,74,67,100557,100591,1}
{70,742,82,63,100564,100653,1}
{69,743,86,65,100637,100686,1}
{38,744,91,64,100716,100786,1}
{75,745,98,62,100898,100986,1}
{63,746,89,63,100901,100944,1}
{55,747,83,59,100906,101030,1}
{45,748,65,58,100917,101063,1}
{71,749,82,65,100965,101040,1}
{54,750,75,68,101036,101060,1}
{74,751,87,64,101037,101133,1}
{48,752,72,66,101042,101076,1}
{72,753,89,67,101107,101151,1}
{38,754,91,62,101197,101260,1}
{54,755,97,62,101385,101450,1}
{66,756,88,61,101388,101477,1}
{51,757,81,59,101398,101476,1}
{45,758,69,38,101403,101557,1}
{61,759,85,62,101463,101542,1}
{50,760,59,66,101522,101551,1}
{48,761,65,65,101535,101561,1}
{63,762,84,59,101536,101657,1}
{62,763,89,61,101604,101735,1}
{50,764,67,64,101709,101772,1}
{43,765,69,65,101716,101787,1}
{67,766,92,65,101716,101797,1}
{58,767,90,63,101719,101805,1}
{43,768,72,62,101960,102066,1}
{31,769,64,61,101966,102050,1}
{60,770,67,61,101968,102049,1}
{55,771,53,63,101984,102029,1}
{58,772,76,63,102032,102100,1}
{57,773,81,64,102102,102151,1}
{55,774,81,62,102154,102245,1}
{67,775,86,66,102229,102286,1}
{58,776,81,62,102235,102294,1}
