{48,0,90,0,1,1200,2}
{36,1,74,0,1,1200,3}
{51,2,79,0,1200,1440,2}
{39,3,66,0,1200,1440,3}
{56,4,83,0,1440,1680,2}
{44,5,70,0,1440,1680,3}
{58,6,76,0,1680,1920,2}
{46,7,64,0,1680,1920,3}
{60,8,83,0,1920,2160,2}
{48,9,70,0,1920,2160,3}
{56,10,75,0,2160,2400,2}
{44,11,63,0,2160,2400,3}
{63,12,76,0,2400,2640,2}
{51,13,63,0,2400,2640,3}
{70,14,72,0,2640,2880,2}
{58,15,55,0,2640,2880,3}
{72,16,73,0,2880,3120,2}
{60,17,58,0,2880,3120,3}
{68,18,68,0,3120,3360,2}
{56,19,54,0,3120,3360,3}
{75,20,76,0,3360,3600,2}
{63,21,62,0,3360,3600,3}
{82,22,68,0,3600,3840,2}
{70,23,54,0,3600,3840,3}
{84,24,69,0,3840,4080,2}
{72,25,57,0,3840,4080,3}
{79,26,58,0,4080,4320,2}
{67,27,48,0,4080,4320,3}
{82,28,59,0,4320,4560,2}
{70,29,53,0,4320,4560,3}
{80,30,53,0,4560,4800,2}
{68,31,35,0,4560,4800,3}
{79,32,49,0,4800,5280,2}
{67,33,32,0,4800,5280,3}
{78,34,44,0,5280,5520,2}
{66,35,27,0,5280,5520,3}
{78,36,40,0,6000,6240,2}
{66,37,34,0,6000,6240,3}
{79,38,44,0,6240,6480,2}
{67,39,37,0,6240,6480,3}
{78,40,41,0,6480,6720,2}
{66,41,34,0,6480,6720,3}
{77,42,44,0,6720,6960,2}
{65,43,37,0,6720,6960,3}
{78,44,41,0,6960,7200,2}
{66,45,34,0,6960,7200,3}
{81,46,45,0,7200,7360,2}
{69,47,38,0,7200,7360,3}
{79,48,41,0,7360,7520,2}
{67,49,34,0,7360,7520,3}
{75,50,44,0,7520,7680,2}
{63,51,37,0,7520,7680,3}
{75,52,43,0,7680,8040,2}
{63,53,36,0,7680,8040,3}
{74,54,39,0,8040,8160,2}
{62,55,33,0,8040,8160,3}
{77,56,40,0,8160,8320,2}
{65,57,34,0,8160,8320,3}
{75,58,39,0,8320,8480,2}
{63,59,33,0,8320,8480,3}
{74,60,33,0,8480,8624,2}
{62,61,26,0,8480,8624,3}
{74,62,31,0,8640,9120,2}
{62,63,24,0,8640,9120,3}
{72,64,43,0,10560,11280,2}
{55,65,42,0,10560,11520,3}
{51,66,42,0,10560,11520,3}
{60,67,42,0,10560,11520,3}
{67,68,46,0,11280,11520,2}
{50,69,44,0,11520,13440,3}
{55,70,48,0,11640,13440,3}
{70,71,62,0,11760,15600,2}
{63,72,56,0,11760,13440,3}
{38,73,46,0,14880,15120,3}
{60,74,48,0,15120,16320,2}
{62,75,44,0,15360,16320,2}
{66,76,44,0,15600,15840,2}
{70,77,49,0,15840,16080,2}
{69,78,47,0,16080,16320,2}
{67,79,44,0,16320,17760,2}
{58,80,28,0,16800,17275,2}
{62,81,33,0,16800,17275,2}
{43,82,27,0,16800,17275,3}
{58,83,28,0,17280,17755,2}
{62,84,33,0,17280,17755,2}
{43,85,27,0,17280,17755,3}
{74,86,47,0,17760,19200,2}
{62,87,28,0,18240,18715,2}
{67,88,33,0,18240,18715,2}
{58,89,25,0,18240,18715,3}
{62,90,28,0,18720,19195,2}
{67,91,33,0,18720,19195,2}
{58,92,25,0,18720,19195,3}
{72,93,47,0,19200,20640,2}
{60,94,22,0,19680,20155,2}
{63,95,23,0,19680,20155,2}
{67,96,28,0,19680,20155,2}
