NAME
elise
{76,0,31,64,0,276,1}
{75,1,47,64,248,488,1}
{76,2,58,64,456,674,1}
{75,3,66,64,636,894,1}
{76,4,57,64,840,1044,1}
{71,5,59,64,1024,1254,1}
{74,6,55,64,1218,1448,1}
{72,7,44,64,1418,1686,1}
{69,8,32,64,1678,2042,1}
{45,9,25,64,1694,2072,1}
{52,10,34,64,1916,2274,1}
{57,11,32,64,2104,2298,1}
{60,12,44,64,2268,2466,1}
{64,13,57,64,2448,2656,1}
{69,14,44,64,2630,2844,1}
{71,15,68,64,2828,3102,1}
{40,16,49,64,2846,2976,1}
{52,17,63,64,3000,3162,1}
{56,18,50,64,3172,3324,1}
{64,19,66,64,3358,3570,1}
{68,20,56,64,3536,3760,1}
{71,21,60,64,3720,3938,1}
{45,22,23,64,3920,4210,1}
{72,23,51,64,3928,4290,1}
{52,24,33,64,4140,4298,1}
{57,25,25,64,4368,4562,1}
{64,26,42,64,4552,4738,1}
{76,27,58,64,4754,4944,1}
{75,28,69,64,4928,5150,1}
{76,29,73,64,5120,5318,1}
{75,30,71,64,5296,5538,1}
{76,31,61,64,5510,5696,1}
{71,32,59,64,5684,5892,1}
{74,33,59,64,5872,6062,1}
{72,34,52,64,6056,6278,1}
{69,35,33,64,6288,6570,1}
{45,36,16,64,6308,6522,1}
{52,37,24,64,6522,6658,1}
{57,38,18,64,6714,6820,1}
{60,39,46,64,6864,7078,1}
{64,40,56,64,7056,7266,1}
{69,41,39,64,7244,7478,1}
{71,42,51,64,7448,7702,1}
{40,43,39,64,7450,7588,1}
{52,44,47,64,7646,7756,1}
{56,45,32,64,7838,7956,1}
{64,46,42,64,8030,8202,1}
{72,47,37,64,8232,8438,1}
{71,48,48,64,8430,8672,1}
{69,49,26,64,8684,8996,1}
{45,50,12,64,8702,8936,1}
{52,51,23,64,8946,9100,1}
{57,52,21,64,9174,9308,1}
{64,53,29,64,9414,9600,1}
{76,54,42,64,9642,9856,1}
{75,55,59,64,9838,10070,1}
{76,56,70,64,10056,10266,1}
{75,57,57,64,10240,10480,1}
{76,58,52,64,10466,10642,1}
{71,59,52,64,10640,10856,1}
{74,60,45,64,10846,11066,1}
{72,61,42,64,11046,11246,1}
{69,62,30,64,11264,11530,1}
{45,63,21,64,11274,11516,1}
{52,64,31,64,11494,11688,1}
{57,65,29,64,11686,11798,1}
{60,66,37,64,11860,12048,1}
{64,67,49,64,12050,12266,1}
{69,68,33,64,12248,12456,1}
{40,69,37,64,12466,12572,1}
{71,70,46,64,12470,12750,1}
{52,71,38,64,12654,12826,1}
{56,72,36,64,12842,12990,1}
{64,73,48,64,13032,13226,1}
{68,74,43,64,13218,13452,1}
{71,75,51,64,13422,13646,1}
{45,76,20,64,13634,13830,1}
{72,77,45,64,13642,13966,1}
{52,78,42,64,13868,13954,1}
{57,79,37,64,14054,14146,1}
{64,80,46,64,14258,14416,1}
{76,81,54,64,14442,14666,1}
{75,82,52,64,14646,14854,1}
{76,83,55,64,14828,15010,1}
{75,84,66,64,15002,15220,1}
{76,85,59,64,15214,15387,1}
{71,86,63,64,15384,15578,1}
{74,87,58,64,15570,15761,1}
{72,88,49,64,15754,15964,1}
{69,89,27,64,15982,16260,1}
{45,90,20,64,15984,16232,1}
{52,91,28,64,16192,16402,1}
{57,92,23,64,16394,16622,1}
{60,93,41,64,16564,16778,1}
{64,94,45,64,16766,16962,1}
{69,95,32,64,16946,17168,1}
{40,96,39,64,17152,17322,1}
{71,97,46,64,17162,17438,1}
{52,98,47,64,17340,17520,1}
{56,99,43,64,17528,17720,1}
{64,100,47,64,17740,17936,1}
{72,101,33,64,17958,18150,1}
{71,102,48,64,18152,18390,1}
{69,103,20,64,18406,18834,1}
{45,104,16,64,18426,18676,1}
{52,105,30,64,18672,18874,1}
{57,106,19,64,18910,19078,1}
{71,107,52,64,19096,19358,1}
{72,108,64,64,19282,19540,1}
{74,109,78,64,19486,19764,1}
{76,110,67,64,19714,20498,1}
{48,111,17,64,19746,20092,1}
{55,112,31,64,19936,20172,1}
{60,113,31,64,20188,20368,1}
{67,114,57,64,20380,20626,1}
{77,115,70,64,20624,20916,1}
{76,116,57,64,20856,21100,1}
{74,117,52,64,21076,21782,1}
{43,118,24,64,21084,21236,1}
{55,119,31,64,21286,21452,1}
{59,120,34,64,21506,21596,1}
{65,121,51,64,21696,21910,1}
{76,122,60,64,21906,22174,1}
{74,123,65,64,22098,22382,1}
{45,124,24,64,22348,22642,1}
{72,125,62,64,22352,23010,1}
{52,126,39,64,22558,22770,1}
{57,127,31,64,22790,22968,1}
{64,128,48,64,23024,23258,1}
{74,129,46,64,23258,23494,1}
{72,130,38,64,23496,23754,1}
{40,131,30,64,23757,23930,1}
{71,132,34,64,23772,24072,1}
{52,133,40,64,24002,24056,1}
{64,134,64,64,24170,24260,1}
{64,135,58,64,24436,24538,1}
{76,136,49,64,24656,24782,1}
{64,137,60,64,24846,24906,1}
{76,138,67,64,25066,25104,1}
{76,139,67,64,25274,25404,1}
{88,140,57,64,25468,25626,1}
{75,141,55,64,25684,25856,1}
{76,142,68,64,25902,26018,1}
{75,143,72,64,26070,26266,1}
{76,144,72,64,26268,26442,1}
{75,145,76,64,26466,26646,1}
{76,146,72,64,26656,26808,1}
{75,147,65,64,26828,27024,1}
{76,148,60,64,27020,27202,1}
{75,149,50,64,27216,27420,1}
{76,150,43,64,27408,27622,1}
{75,151,48,64,27606,27828,1}
{76,152,44,64,27812,28024,1}
{71,153,55,64,27996,28206,1}
{74,154,52,64,28202,28408,1}
{72,155,41,64,28402,28670,1}
{69,156,24,64,28668,28992,1}
{45,157,26,64,28682,28976,1}
{52,158,39,64,28906,29152,1}
{57,159,28,64,29110,29300,1}
{60,160,48,64,29298,29516,1}
{64,161,44,64,29506,29691,1}
{69,162,39,64,29686,29904,1}
{71,163,54,64,29906,30190,1}
{40,164,45,64,29936,30064,1}
{52,165,57,64,30110,30226,1}
